tweet_id,bio_id,text
1205219484883177473,B001270,"There are more than 200 BIPARTISAN bills that have been passed by the House that are languishing in the Senate -- bills to address net neutrality, codify equal pay, reauthorize the Violence Against Women Act, and more.

It is time for ACTION in the Senate.
https://t.co/6zH9LOQeRl"
996874663329501189,B001286,I took to the House Floor because Washington Republicans’ #HarmBill fails to help hardworking farmers struggling to make ends meet as a result of a downturn in the ag economy and Trump’s trade wars. I urge my colleagues to work in a bipartisan manner to deliver #ABetterDeal. https://t.co/hALIGzeckf
921481428189278209,P000595,ICYMI via @WLNS: “Peters Highlights Need to Protect U.S. Businesses &amp; Consumers from Equifax Style Cyber-attacks” https://t.co/xTGBFWe2zO
1167612526361812992,P000599,"Don’t panic, do be prepared https://t.co/V41jHum44h"
1361450215186833411,J000298,"Let me get this straight: These corporations can take tax breaks on the settlements they had to pay for helping fuel the opioid epidemic? 

Millions of people have died because of them, and they get a billion dollars back. 
https://t.co/ZvivuFN963"
1032326094161162240,B000944,"We’ve seen it right here in Ohio, where we have more than 80 of these community schools already."
1037366907727429639,E000296,"The 2014 #FarmBill expires September 30th. House and Senate Republicans only have a few weeks to consolidate their respective bills for the #2018FarmBill.

Until then, I need all of YOU to light up the switchboard by dialing 202-225-3121 and telling your MoC to #ProtectSNAP!"
1099001275226689538,P000034,It’s unconscionable that YouTube’s algorithms continue to push conspiracy videos to users that spread disinformation and threaten the public health. We will discuss this with the public health experts testifying in front of @EnergyCommerce next week. https://t.co/O1WVZAbReG
1058157793721626625,M000639,Two stickers for Mayor Turner! He’s leading in first place as tonight’s #TeamMenendez MVP. 🌊 https://t.co/cN1MmjUlBG
954125653242150912,B001277,.@FEMA’s sudden reversal of Transitional Shelter Assistance aid for 45 displaced Puerto Rican families in CT is a shocking betrayal of public trust - rescinding vital housing support for families in the dead of winter without even a full day's notice.
1080964103324295168,J000298,"Today, I was sworn into the #116thCongress, our most diverse and most progressive Congress yet! I am honored to once again represent the beautiful people of #WA07. It’s a new day and a new Congress: let’s get to work. 💪🏾 https://t.co/a0uyqeYLVs"
1241566494812708867,P000608,"Mark is a wonderful, funny, caring and patriotic colleague. Please keep him and his family in your hearts. Get well and soon, Mark. https://t.co/Dd05xcUq2O"
1109957646369599493,M000312,"Proud to join @SenMarkey to talk about the #GreenNewDeal. 

We need to stop focusing on what America can’t do &amp; turn our attention to what we can. Together, we CAN address climate change. We CAN pass along a better world to our kids. The choice is ours! https://t.co/WL7kvhsqsI"
1070706286231203842,F000461,I am headed back to Texas to be part of receiving @GeorgeHWBush back in #Aggieland where he will join Barbara &amp; Robin at the @TAMU @Bush41Library.  God Bless each of you; while we will miss you here -- we are happy that y'all are back together eternally in Heaven. https://t.co/k0qWBnk8Xb
1150460258160132098,C001122,"I try not to comment on everything this President tweets. Frankly I have better things to do. But it’s incomprehensible that a US president would say this to American citizens. These remarks were disgusting, shameful, and yes, racist.

https://t.co/MjIyPO1JCP"
954552684077617153,D000614,About to join @IngrahamAngle on @FoxNews with @RepChrisStewart to discuss the Intel Committee memo. #ReleaseTheMemo
1173692126468673543,A000371,Programs like this one allow us to attract and retain some of the best medical talent to provide better health outcomes for our community. Proud to announce this funding for our community. https://t.co/p2TeRrkkBH
1110561358712655873,T000468,Donald Trump is trying - yet again - to take us back to the days when insurance companies could discriminate against people with pre-existing conditions. Families shouldn't go bankrupt trying to pay their medical bills. @HouseDemocrats will fight this in court. https://t.co/U8CYf59USV
1107847411257364480,M001111,"The Land &amp; Water Conservation Fund has supported projects throughout WA &amp; across the country that help protect our natural surroundings. Now that #LandsPackage2019 has been signed into law, #LWCF will continue to maintain our beloved landscapes &amp; resources for future generations. https://t.co/3fKy3E3tf4"
1199431384382820353,T000482,"This is a place for people of all abilities and ages to engage, exercise, and build community. This trail also acts a safe transportation alternative for residents by connecting them to the places they need to go."
885894308523651072,B000755,I talked tax reform with @Ajshaps. Watch our interview &amp; hear what we’re doing to ensure historic tax reform! https://t.co/l5X0CTwd5x
1328772116485976065,U000039,"Hispanic and Latino culture shaped New Mexico’s history and enrich our communities, and that’s one of the many reasons why I support the bill to put a @LatinoMuseum on DC’s National Mall. I’m calling on the Senate to create a #LatinoMuseumNOW."
1234870028664737794,C001047,"After battling substance use disorder, West Virginian Jessica Grubb was back on track, living clean. Unfortunately, after undergoing surgery for a running injury, Jessie was given oxycodone pills. https://t.co/eEvjfD7LFq"
1372201569773518852,O000086,Happy Saint Patrick's Day! https://t.co/46LDp9QyCI
1323631769212497920,C001114,Does your business need 💸? Check out this new factsheet on the Paycheck Protection Program from the @SBAgov: https://t.co/lVuzBwkmBm
1245787775212888064,G000571,"Thank you for tuning in to my telephone town hall with Dr. Scott Miscovich to discuss the COVID-19 coronavirus crisis yesterday. If you missed it, you can listen online or watch on Facebook: https://t.co/xsWzSSiUUr"
908753716010000384,C001047,The Senate tackled one of its top priorities this week: funding our military. WATCH for a quick rundown of the bill: https://t.co/JjlSk6AIbD
1007689919538622464,B001298,"This week I had the privilege to meet with @RobertPicardo, the doctor from Star Trek: Voyager. I enjoyed learning about @exploreplanets and I appreciate their work in advocating for space science, exploration, and STEM education. Live Long and Prosper! https://t.co/8NyNoVVnR9"
1174008520687177729,B001230,This #HispanicHeritageMonth let’s celebrate and honor the many ways the Latino Community is and has contributed to America! https://t.co/P9vZesKf9u
1364674860044140558,B001296,Agreed. Turning around the USPS must include getting rid of Louis DeJoy. https://t.co/MKR9oqjTYr
1207720844107157504,F000062,"I’m worried that we’re on a disastrous course for California’s water management that will harm our communities and environment. There’s only one way to avoid this potential crisis, and that’s for @GavinNewsom and @SecBernhardt to work together. https://t.co/wIwKUn44gu"
925734798987026432,H000874,Questions about 2018 open enrollment? @MarylandConnect has you covered. Click here to learn more &amp; #GetCovered → https://t.co/YEaLpVhNsM
1146166773256990720,D000624,"Answer: It’s the responsibility of each state to maintain voter registration. Congress &amp; the Fed gov't are responsible for ensuring states maintain reasonable standards, &amp; protect voters from discriminatory practices. We must keep making progress to that goal. #AskDebbieDingell https://t.co/S8CYXUazOu"
1365426052936462336,C001109,"The federal government and unelected judges and bureaucrats should not be in the business of telling us how to operate. 

The legislation I introduced today would return the management of the grizzly to the state level where it belongs. 

https://t.co/TE2OSxEOBF"
1065995639773978624,P000601,"I am grateful to be honored as a ""Hero of Main Street"" by the National Retail Federation for my support of the U.S. retail industry through policy initiatives in Congress, including health care &amp; tax reform.

Enjoy your #BlackFriday shopping and supporting American retail. https://t.co/i6oL9NRSkz"
1215369027062784006,D000619,Today on #NationalLawEnforcementAppreciationDay we say thank you to those who serve and protect. I'm especially grateful for David Bailey and Crystal Griner with the U.S. Capitol Police who protected us during the congressional baseball game practice shooting in 2017. https://t.co/9vghJYItPf
